Program,xPONENT,,MAGPIX,,,,,,,,,,,,,
"4(1,D1)",S4,1029.5,294,3770,1717,1957.5,1274,940,479,3028,13097.5,1651,3744.5,1925,,
"5(1,E1)",S5,356,175,1132,584,575.5,399,432,319,611,5956,500.5,512,1953,,
"6(1,F1)",S6,219,153.5,380,267,259.5,195,292,258,246.5,1571,174,117,2081,,
"7(1,G1)",S7,197.5,146,207,196,180.5,148,273,256,216,744,106,81,1912,,
"8(1,H1)",S8,164,127,130,137,131,114,229.5,226,181.5,377,73,65,2277,,
"9(1,A2)",S1,33898,15870,42127,70761,49184.5,28728,39204.5,35758.5,43504.5,35052,12207.5,45093.5,2023,,
"10(1,B2)",S2,18708,4236.5,28169.5,39080,24025,16177,15289.5,7110.5,36976,32923,7943,39915,1916,,
"11(1,C2)",S3,5541,875,12460,5552.5,7432,5076.5,3081,1203,14123,26157.5,4848,21584,1875,,
"12(1,D2)",S4,1063,286.5,3716,1792,1912,1261.5,933,479.5,2864,14621.5,1731,4370,2045,,
"13(1,E2)",S5,349,174.5,1089,573,582,385,428,314,595,5729,504,509,2145,,
"14(1,F2)",S6,214.5,145.5,373,261.5,246,180,291,257,237,1618,170,121,2055,,
"15(1,G2)",S7,174,137.5,191,177,168.5,133,243,240,193,782.5,105,76,2049,,
"16(1,H2)",S8,171,138,142,144,136,120,243,248,191,395,86,69.5,2217,,
"17(1,A3)",P02_01,700,113,200.5,263,618,239,389,217,227,25025,585,34309,2348,,
"18(1,B3)",P02_02,1016.5,155,253,148.5,460,251.5,397,182.5,316,23159,115,35843,2275,,
"19(1,C3)",P02_03,665,236,261,196,918,261,318,228,320,23853,2181,2258,2390,,
"20(1,D3)",P02_04,497,139,136,173,510,260,271,304,1243,22997,197,24266,2369,,
"21(1,E3)",P02_05,779,206,143,216,666,181,263,273,276,22639.5,138,33643,2111,,
"22(1,F3)",P02_06,310.5,156,189,182,1039,139,282,281.5,353,23041,680,4618.5,2200,,
"23(1,G3)",P02_07,1453.5,155,134,174.5,357,228,299.5,278,212,28713,303,19236,2062,,
"24(1,H3)",P02_08,306.5,268,339,317,395,253,345.5,176,330,22039,194,1500,2278,,
"25(1,A4)",P02_09,291,330,406,210,1236,240,177,162,273,24234.5,201,37168,2003,,
"26(1,B4)",P02_10,316.5,289,176,142,839,218,326,225,1991,26647,799,29200,2006,,
"27(1,C4)",P02_11,276,138,141,165,770,190.5,197,201.5,823.5,22263,1447,4668,2026,,
"28(1,D4)",P02_12,231,214,133,154,950,170,284,252.5,4384,24221.5,163,13044,1937,,
"29(1,E4)",P02_13,490,210,155.5,157.5,727.5,273,258.5,216,29914,21709,239,8277,2025,,
"30(1,F4)",P02_14,5552.5,230,171,174.5,924.5,264,476.5,251,948,22414,132.5,9288,2111,,
"31(1,G4)",P02_15,319.5,140,310.5,138,870,158,304,232,171.5,23861.5,162,8218.5,1862,,
"32(1,H4)",P02_16,688,155,221,283.5,819,231,213.5,144,170,21893,86,33031.5,2266,,
"33(1,A5)",P02_17,780.5,221,137,141,271,178,274,179,279,24635.5,671,23395,2135,,
"34(1,B5)",P02_18,337,326.5,188,139,1193,250.5,292,276,393,15875,131,30561,2004,,
"35(1,C5)",P02_19,259.5,222,174,232,616,148,429,226.5,1551,24927.5,163,22422.5,1984,,
"36(1,D5)",P02_20,553,221.5,212,152,417,421,297,238.5,230,23708,160,12478,1956,,
"37(1,E5)",P02_21,293,162,131,182,2242,203,242,267.5,192,24279,184,33007,1661,,
"38(1,F5)",P02_22,475,170,146,162,656,426,229,241,335,24818,251,17611,2140,,
"39(1,G5)",P02_23,930,161,162,106,1222,813,269,243,1391.5,24246,100,40077,2136,,
"40(1,H5)",P02_24,843,159,153,132,565,267.5,244.5,203.5,171.5,23904,145,32198,1998,,
"41(1,A6)",P02_25,368,395,169,197,689,178,279,227,609,20779,248.5,5968,2137,,
"42(1,B6)",P02_26,1925,183,216,161,552,187,272,227,184.5,25093,217,8537,2056,,
"43(1,C6)",P02_27,727,133,157,754.5,215,257,306.5,231,379,23174,382,40834,2108,,
"44(1,D6)",P02_28,541,167,190,167,786,329,203,198,497,26718,135,29796,1978,,
"45(1,E6)",P02_29,359,227,288,124,460,162,233.5,248.5,1284,25053,165,19931,1773,,
"46(1,F6)",P02_30,480,169,158.5,171.5,1259.5,166.5,264,193,193,24593.5,163,23018.5,2173,,
"47(1,G6)",P02_31,609.5,224,267,172,626,121.5,214,264,215,24663,188,37770,2186,,
"48(1,H6)",P02_32,14138,176,293,175,563,255,351,279,14853,32954.5,92,13455,1851,,
"49(1,A7)",P02_33,1758,372,140,229,479.5,158,238,311,455,22590.5,178,14387.5,2075,,
"50(1,B7)",P02_34,560,510,191,288.5,1157,410,257,182,216,20554,120,30046.5,1936,,
"51(1,C7)",P02_35,2248,181.5,190,217.5,849.5,270,289,232,1692,22739,173,27866,1955,,
"52(1,D7)",P02_36,569,199,164,149,514,277,627,212,197.5,24558,161,12236,2002,,
"53(1,E7)",P02_37,1845.5,167,168,127,603,191,186,289,291,22287,1047.5,7845,1941,,
"54(1,F7)",P02_38,794,999,179,237,398,236,263.5,247.5,7533.5,26903,1625,5875,2284,,
"55(1,G7)",P02_39,662.5,172,312,226,630,205,219,232,788.5,29116,353,18270,2218,,
"56(1,H7)",P02_40,314.5,155,156.5,319.5,676,190,292,337,2002,25165,155.5,37362.5,2323,,
"57(1,A8)",P02_41,300,170,202,181,778,163.5,333,299.5,170,24028,79,19392,1397,,
"58(1,B8)",P02_42,2540.5,286,408,141,715,274,258.5,243,1014,23640.5,189.5,4753.5,1974,,
"59(1,C8)",P02_43,558,288,167,326,471.5,338,254,262.5,188.5,24625,101,14343.5,1879,,
"60(1,D8)",P02_44,523,216,354,167.5,930,264,265.5,271,176,29686,284,12017.5,1851,,
"61(1,E8)",P02_45,453,155,174,112,599,168,344,249,238,26582,513,17196.5,1839,,
"62(1,F8)",P02_46,611,216,650.5,232,745.5,195,420,200,159,24330,200,11387.5,2265,,
"63(1,G8)",P02_47,365,257,150,206,737.5,215,322.5,326,235,25896.5,112,10762,2144,,
"64(1,H8)",P02_48,6235,147,299.5,160,318,149.5,251.5,286,471,21165,126.5,10752.5,2118,,
"65(1,A9)",P02_49,1282,245,157,109,879.5,169,280,198,935,25234,115,34250,1733,,
"66(1,B9)",P02_50,1053,185,182,210,407.5,426.5,316,239,639.5,24631.5,821,34637,2018,,
"67(1,C9)",P02_51,1018,182,140,150,1463,243,282,211.5,202,21401.5,295.5,30963,2273,,
"68(1,D9)",P02_52,676,211,171,141,220,128,277,254.5,398,27302.5,182,25992,1860,,
"69(1,E9)",P02_53,1199,173,160.5,149,1974,283.5,452,391,2524,18924,521,9841,1732,,
"70(1,F9)",P02_54,19661,199,208,261,713,172,180,207,206,26104,246,21866.5,1969,,
"71(1,G9)",P02_55,285.5,166,153,149.5,546,218,233,201.5,958,22468.5,136.5,24561.5,1538,,
"72(1,H9)",P02_56,336,184,147,180,507.5,336,282,271,1458,19243,131,36899,2291,,
"73(1,A10)",P02_57,221.5,178,265,184,480,178,231.5,232.5,6908,26765,98.5,10163,1821,,
"74(1,B10)",P02_58,687,160,132,159,869,199,266,251,202,27614.5,1299.5,23536.5,2118,,
"75(1,C10)",P02_59,435,424,168,166.5,834,279.5,305.5,258.5,3002,25769,268,20030.5,2216,,
"76(1,D10)",P02_60,393,224,163.5,154,441,156,229,203,550,25038,1368,33503,2004,,
"77(1,E10)",P02_61,375,203,224,133,831,158,304,190,167.5,25325,718,39789.5,1752,,
"78(1,F10)",P02_62,774.5,299.5,133,193,291,260,233,294,301,22611,260.5,33674,2164,,
"79(1,G10)",P02_63,537,250,179.5,199,411,211,267,206,5609.5,23818,179,23576,2179,,
"80(1,H10)",P02_64,263,181,518.5,343,536,188,273.5,262,166.5,23656,262,34990,1872,,
"81(1,A11)",P02_65,7850,179.5,211,211,620.5,227.5,2205,195.5,7129,25051,274,18980.5,2217,,
"82(1,B11)",P02_66,317,151,138,192,1005,241,347,204,2304.5,24870,118,15604,1819,,
"83(1,C11)",P02_67,537.5,252,230,140,632,175.5,229,260,228,31648,131,4649,2245,,
"84(1,D11)",P02_68,1042,229,272,324,600,199,311.5,257,610,24471,167.5,38270,1727,,
"85(1,E11)",P02_69,602,196,518,130,527.5,208,308,220,210,24331,141,39776,1603,,
"86(1,F11)",P02_70,505,282,278.5,220,868,199,253,325,517.5,21819,120.5,28477.5,1954,,
"87(1,G11)",P02_71,564,234.5,151,145,789,164.5,283,210,380,20239,267,33367.5,2052,,
"88(1,H11)",P02_72,6446,295.5,236,157,815,237,535,204,1472,22369,221,36038,2224,,
"89(1,A12)",P02_73,344.5,123,152.5,177,707,212,213,296,3584,23579,324,1660,2094,,
"90(1,B12)",P02_74,575.5,178,145,180.5,350.5,185,759.5,290,4005,22935,1313,36715.5,1856,,
"91(1,C12)",P02_75,9456,160,140,164.5,225,323.5,378,212,223.5,21176.5,158,17075,1966,,
"92(1,D12)",P02_76,298,154,202.5,168,1753,152,260,161,372,20898.5,145,34600,1969,,
"93(1,E12)",P02_77,299.5,203.5,343,171,585.5,178,294.5,247,644,21412,96,8051,1926,,
"94(1,F12)",P02_78,1110.5,257,312.5,159.5,283,158,257,178,1333,25106,116,14641,1907,,
"95(1,G12)",P02_79,311.5,164.5,143,122.5,429,258,250,151,1883,25849.5,922.5,17820,2018,,
"96(1,H12)",P02_80,452,207,347,221,806,215.5,408,236.5,454,24758,134,14481.5,2023,,
,,,,,,,,,,,,,,,,
DataType:,Net MFI,,,,,,,,,,,,,,,
Location,Sample,IL-8,sTNF-R1,IL-6,Ang-2,Ang-1,TRAIL,IL-10,sTREM1,IP-10,Azu,MxA,CH3L1,Total Events,,
"1(1,A1)",S1,33728,14302,41043.5,68995,48223.5,28530,37620,34852,43827.5,34443.5,11176,44714.5,1940,,
"2(1,B1)",S2,20050,4824,29460.5,42361.5,26195,16687,17563.5,8684,39521,33505,8307,41369,1886,,
"3(1,C1)",S3,5621,830.5,12416,5519,7351,5154,3059,1120,14622,26149,4722.5,21437.5,1438,,
"4(1,D1)",S4,1029.5,294,3770,1717,1957.5,1274,940,479,3028,13097.5,1651,3744.5,1925,,
"5(1,E1)",S5,356,175,1132,584,575.5,399,432,319,611,5956,500.5,512,1953,,
"6(1,F1)",S6,219,153.5,380,267,259.5,195,292,258,246.5,1571,174,117,2081,,
"7(1,G1)",S7,197.5,146,207,196,180.5,148,273,256,216,744,106,81,1912,,
"8(1,H1)",S8,164,127,130,137,131,114,229.5,226,181.5,377,73,65,2277,,
"9(1,A2)",S1,33898,15870,42127,70761,49184.5,28728,39204.5,35758.5,43504.5,35052,12207.5,45093.5,2023,,
"10(1,B2)",S2,18708,4236.5,28169.5,39080,24025,16177,15289.5,7110.5,36976,32923,7943,39915,1916,,
"11(1,C2)",S3,5541,875,12460,5552.5,7432,5076.5,3081,1203,14123,26157.5,4848,21584,1875,,
"12(1,D2)",S4,1063,286.5,3716,1792,1912,1261.5,933,479.5,2864,14621.5,1731,4370,2045,,
"13(1,E2)",S5,349,174.5,1089,573,582,385,428,314,595,5729,504,509,2145,,
"14(1,F2)",S6,214.5,145.5,373,261.5,246,180,291,257,237,1618,170,121,2055,,
"15(1,G2)",S7,174,137.5,191,177,168.5,133,243,240,193,782.5,105,76,2049,,
"16(1,H2)",S8,171,138,142,144,136,120,243,248,191,395,86,69.5,2217,,
"17(1,A3)",P02_01,700,113,200.5,263,618,239,389,217,227,25025,585,34309,2348,,
"18(1,B3)",P02_02,1016.5,155,253,148.5,460,251.5,397,182.5,316,23159,115,35843,2275,,
"19(1,C3)",P02_03,665,236,261,196,918,261,318,228,320,23853,2181,2258,2390,,
"20(1,D3)",P02_04,497,139,136,173,510,260,271,304,1243,22997,197,24266,2369,,
"21(1,E3)",P02_05,779,206,143,216,666,181,263,273,276,22639.5,138,33643,2111,,
"22(1,F3)",P02_06,310.5,156,189,182,1039,139,282,281.5,353,23041,680,4618.5,2200,,
"23(1,G3)",P02_07,1453.5,155,134,174.5,357,228,299.5,278,212,28713,303,19236,2062,,
"24(1,H3)",P02_08,306.5,268,339,317,395,253,345.5,176,330,22039,194,1500,2278,,
"25(1,A4)",P02_09,291,330,406,210,1236,240,177,162,273,24234.5,201,37168,2003,,
"26(1,B4)",P02_10,316.5,289,176,142,839,218,326,225,1991,26647,799,29200,2006,,
"27(1,C4)",P02_11,276,138,141,165,770,190.5,197,201.5,823.5,22263,1447,4668,2026,,
"28(1,D4)",P02_12,231,214,133,154,950,170,284,252.5,4384,24221.5,163,13044,1937,,
"29(1,E4)",P02_13,490,210,155.5,157.5,727.5,273,258.5,216,29914,21709,239,8277,2025,,
"30(1,F4)",P02_14,5552.5,230,171,174.5,924.5,264,476.5,251,948,22414,132.5,9288,2111,,
"31(1,G4)",P02_15,319.5,140,310.5,138,870,158,304,232,171.5,23861.5,162,8218.5,1862,,
"32(1,H4)",P02_16,688,155,221,283.5,819,231,213.5,144,170,21893,86,33031.5,2266,,
"33(1,A5)",P02_17,780.5,221,137,141,271,178,274,179,279,24635.5,671,23395,2135,,
"34(1,B5)",P02_18,337,326.5,188,139,1193,250.5,292,276,393,15875,131,30561,2004,,
"35(1,C5)",P02_19,259.5,222,174,232,616,148,429,226.5,1551,24927.5,163,22422.5,1984,,
"36(1,D5)",P02_20,553,221.5,212,152,417,421,297,238.5,230,23708,160,12478,1956,,
"37(1,E5)",P02_21,293,162,131,182,2242,203,242,267.5,192,24279,184,33007,1661,,
"38(1,F5)",P02_22,475,170,146,162,656,426,229,241,335,24818,251,17611,2140,,
"39(1,G5)",P02_23,930,161,162,106,1222,813,269,243,1391.5,24246,100,40077,2136,,
"40(1,H5)",P02_24,843,159,153,132,565,267.5,244.5,203.5,171.5,23904,145,32198,1998,,
"41(1,A6)",P02_25,368,395,169,197,689,178,279,227,609,20779,248.5,5968,2137,,
"42(1,B6)",P02_26,1925,183,216,161,552,187,272,227,184.5,25093,217,8537,2056,,
"43(1,C6)",P02_27,727,133,157,754.5,215,257,306.5,231,379,23174,382,40834,2108,,
"44(1,D6)",P02_28,541,167,190,167,786,329,203,198,497,26718,135,29796,1978,,
"45(1,E6)",P02_29,359,227,288,124,460,162,233.5,248.5,1284,25053,165,19931,1773,,
"46(1,F6)",P02_30,480,169,158.5,171.5,1259.5,166.5,264,193,193,24593.5,163,23018.5,2173,,
"47(1,G6)",P02_31,609.5,224,267,172,626,121.5,214,264,215,24663,188,37770,2186,,
"48(1,H6)",P02_32,14138,176,293,175,563,255,351,279,14853,32954.5,92,13455,1851,,
"49(1,A7)",P02_33,1758,372,140,229,479.5,158,238,311,455,22590.5,178,14387.5,2075,,
"50(1,B7)",P02_34,560,510,191,288.5,1157,410,257,182,216,20554,120,30046.5,1936,,
"51(1,C7)",P02_35,2248,181.5,190,217.5,849.5,270,289,232,1692,22739,173,27866,1955,,
"52(1,D7)",P02_36,569,199,164,149,514,277,627,212,197.5,24558,161,12236,2002,,
"53(1,E7)",P02_37,1845.5,167,168,127,603,191,186,289,291,22287,1047.5,7845,1941,,
"54(1,F7)",P02_38,794,999,179,237,398,236,263.5,247.5,7533.5,26903,1625,5875,2284,,
"55(1,G7)",P02_39,662.5,172,312,226,630,205,219,232,788.5,29116,353,18270,2218,,
"56(1,H7)",P02_40,314.5,155,156.5,319.5,676,190,292,337,2002,25165,155.5,37362.5,2323,,
"57(1,A8)",P02_41,300,170,202,181,778,163.5,333,299.5,170,24028,79,19392,1397,,
"58(1,B8)",P02_42,2540.5,286,408,141,715,274,258.5,243,1014,23640.5,189.5,4753.5,1974,,
"59(1,C8)",P02_43,558,288,167,326,471.5,338,254,262.5,188.5,24625,101,14343.5,1879,,
"60(1,D8)",P02_44,523,216,354,167.5,930,264,265.5,271,176,29686,284,12017.5,1851,,
"61(1,E8)",P02_45,453,155,174,112,599,168,344,249,238,26582,513,17196.5,1839,,
"62(1,F8)",P02_46,611,216,650.5,232,745.5,195,420,200,159,24330,200,11387.5,2265,,
"63(1,G8)",P02_47,365,257,150,206,737.5,215,322.5,326,235,25896.5,112,10762,2144,,
"64(1,H8)",P02_48,6235,147,299.5,160,318,149.5,251.5,286,471,21165,126.5,10752.5,2118,,
"65(1,A9)",P02_49,1282,245,157,109,879.5,169,280,198,935,25234,115,34250,1733,,
"66(1,B9)",P02_50,1053,185,182,210,407.5,426.5,316,239,639.5,24631.5,821,34637,2018,,
"67(1,C9)",P02_51,1018,182,140,150,1463,243,282,211.5,202,21401.5,295.5,30963,2273,,
"68(1,D9)",P02_52,676,211,171,141,220,128,277,254.5,398,27302.5,182,25992,1860,,
"69(1,E9)",P02_53,1199,173,160.5,149,1974,283.5,452,391,2524,18924,521,9841,1732,,
"70(1,F9)",P02_54,19661,199,208,261,713,172,180,207,206,26104,246,21866.5,1969,,
"71(1,G9)",P02_55,285.5,166,153,149.5,546,218,233,201.5,958,22468.5,136.5,24561.5,1538,,
"72(1,H9)",P02_56,336,184,147,180,507.5,336,282,271,1458,19243,131,36899,2291,,
"73(1,A10)",P02_57,221.5,178,265,184,480,178,231.5,232.5,6908,26765,98.5,10163,1821,,
"74(1,B10)",P02_58,687,160,132,159,869,199,266,251,202,27614.5,1299.5,23536.5,2118,,
"75(1,C10)",P02_59,435,424,168,166.5,834,279.5,305.5,258.5,3002,25769,268,20030.5,2216,,
"76(1,D10)",P02_60,393,224,163.5,154,441,156,229,203,550,25038,1368,33503,2004,,
"77(1,E10)",P02_61,375,203,224,133,831,158,304,190,167.5,25325,718,39789.5,1752,,
"78(1,F10)",P02_62,774.5,299.5,133,193,291,260,233,294,301,22611,260.5,33674,2164,,
"79(1,G10)",P02_63,537,250,179.5,199,411,211,267,206,5609.5,23818,179,23576,2179,,
"80(1,H10)",P02_64,263,181,518.5,343,536,188,273.5,262,166.5,23656,262,34990,1872,,
"81(1,A11)",P02_65,7850,179.5,211,211,620.5,227.5,2205,195.5,7129,25051,274,18980.5,2217,,
"82(1,B11)",P02_66,317,151,138,192,1005,241,347,204,2304.5,24870,118,15604,1819,,
"83(1,C11)",P02_67,537.5,252,230,140,632,175.5,229,260,228,31648,131,4649,2245,,
"84(1,D11)",P02_68,1042,229,272,324,600,199,311.5,257,610,24471,167.5,38270,1727,,
"85(1,E11)",P02_69,602,196,518,130,527.5,208,308,220,210,24331,141,39776,1603,,
"86(1,F11)",P02_70,505,282,278.5,220,868,199,253,325,517.5,21819,120.5,28477.5,1954,,
"87(1,G11)",P02_71,564,234.5,151,145,789,164.5,283,210,380,20239,267,33367.5,2052,,
"88(1,H11)",P02_72,6446,295.5,236,157,815,237,535,204,1472,22369,221,36038,2224,,
"89(1,A12)",P02_73,344.5,123,152.5,177,707,212,213,296,3584,23579,324,1660,2094,,
"90(1,B12)",P02_74,575.5,178,145,180.5,350.5,185,759.5,290,4005,22935,1313,36715.5,1856,,
"91(1,C12)",P02_75,9456,160,140,164.5,225,323.5,378,212,223.5,21176.5,158,17075,1966,,
"92(1,D12)",P02_76,298,154,202.5,168,1753,152,260,161,372,20898.5,145,34600,1969,,
"93(1,E12)",P02_77,299.5,203.5,343,171,585.5,178,294.5,247,644,21412,96,8051,1926,,
"94(1,F12)",P02_78,1110.5,257,312.5,159.5,283,158,257,178,1333,25106,116,14641,1907,,
"95(1,G12)",P02_79,311.5,164.5,143,122.5,429,258,250,151,1883,25849.5,922.5,17820,2018,,
"96(1,H12)",P02_80,452,207,347,221,806,215.5,408,236.5,454,24758,134,14481.5,2023,,
,,,,,,,,,,,,,,,,
DataType:,Count,,,,,,,,,,,,,,,
Location,Sample,IL-8,sTNF-R1,IL-6,Ang-2,Ang-1,TRAIL,IL-10,sTREM1,IP-10,Azu,MxA,CH3L1,Total Events,,
"1(1,A1)",S1,157,133,190,152,126,189,179,135,214,160,139,166,1940,,
"2(1,B1)",S2,142,137,158,158,126,132,184,142,213,166,155,173,1886,,
"3(1,C1)",S3,133,102,133,137,113,113,113,115,127,108,124,120,1438,,
"4(1,D1)",S4,184,154,172,188,146,157,180,137,159,144,160,144,1925,,
"5(1,E1)",S5,153,138,181,196,140,145,181,132,198,160,186,143,1953,,
"6(1,F1)",S6,181,176,183,188,158,168,159,163,210,159,177,159,2081,,
"7(1,G1)",S7,142,189,167,179,136,160,160,138,185,159,158,139,1912,,
"8(1,H1)",S8,164,193,201,220,185,165,196,153,214,183,195,208,2277,,
"9(1,A2)",S1,184,140,191,161,146,153,220,134,202,166,152,174,2023,,
"10(1,B2)",S2,161,132,172,165,142,163,172,116,197,169,140,187,1916,,
"11(1,C2)",S3,165,149,196,168,130,170,151,108,182,152,171,133,1875,,
"12(1,D2)",S4,175,158,205,163,174,142,191,150,182,154,182,169,2045,,
"13(1,E2)",S5,183,154,186,195,181,185,170,147,191,169,195,189,2145,,
"14(1,F2)",S6,148,140,186,194,182,163,168,141,221,161,173,178,2055,,
"15(1,G2)",S7,167,156,191,181,168,172,173,149,187,152,179,174,2049,,
"16(1,H2)",S8,203,178,211,177,151,180,203,148,200,179,197,190,2217,,
"17(1,A3)",P02_01,206,200,222,197,215,183,182,163,242,188,159,191,2348,,
"18(1,B3)",P02_02,168,198,193,220,202,162,194,172,220,177,200,169,2275,,
"19(1,C3)",P02_03,197,197,210,178,199,181,196,162,241,189,203,237,2390,,
"20(1,D3)",P02_04,207,185,226,212,187,199,182,140,219,200,202,210,2369,,
"21(1,E3)",P02_05,156,173,180,184,193,185,199,141,181,165,164,190,2111,,
"22(1,F3)",P02_06,175,185,181,183,159,174,200,134,236,196,181,196,2200,,
"23(1,G3)",P02_07,170,179,183,172,146,173,198,123,190,172,160,196,2062,,
"24(1,H3)",P02_08,196,157,209,195,186,191,183,140,234,193,199,195,2278,,
"25(1,A4)",P02_09,150,179,164,180,163,124,175,138,217,176,162,175,2003,,
"26(1,B4)",P02_10,163,143,187,183,163,170,168,116,174,160,171,208,2006,,
"27(1,C4)",P02_11,148,147,186,187,164,173,154,107,190,170,180,220,2026,,
"28(1,D4)",P02_12,167,151,167,172,148,130,175,122,189,165,167,184,1937,,
"29(1,E4)",P02_13,159,173,176,194,175,161,156,138,194,168,167,164,2025,,
"30(1,F4)",P02_14,162,171,182,211,181,157,173,138,185,174,182,195,2111,,
"31(1,G4)",P02_15,153,144,153,165,147,159,178,123,160,146,146,188,1862,,
"32(1,H4)",P02_16,177,180,175,200,177,151,187,150,245,172,234,218,2266,,
"33(1,A5)",P02_17,154,219,195,206,147,168,159,129,198,181,150,229,2135,,
"34(1,B5)",P02_18,144,155,191,177,151,158,187,141,185,161,164,190,2004,,
"35(1,C5)",P02_19,168,142,176,180,159,162,159,116,202,159,194,167,1984,,
"36(1,D5)",P02_20,166,155,166,182,150,156,186,96,193,165,180,161,1956,,
"37(1,E5)",P02_21,144,131,148,139,144,138,121,99,172,140,142,143,1661,,
"38(1,F5)",P02_22,200,172,197,176,179,171,166,121,179,195,174,210,2140,,
"39(1,G5)",P02_23,185,162,165,174,164,184,168,113,212,207,185,217,2136,,
"40(1,H5)",P02_24,174,147,181,191,154,161,155,109,197,181,164,184,1998,,
"41(1,A6)",P02_25,161,182,196,190,168,185,177,132,235,173,175,163,2137,,
"42(1,B6)",P02_26,194,154,162,159,180,177,164,137,206,192,176,155,2056,,
"43(1,C6)",P02_27,164,163,186,173,163,164,191,163,199,186,175,181,2108,,
"44(1,D6)",P02_28,164,133,176,195,159,157,167,148,173,154,155,197,1978,,
"45(1,E6)",P02_29,142,135,144,173,133,134,168,121,161,171,143,148,1773,,
"46(1,F6)",P02_30,178,178,176,186,173,165,179,144,199,197,208,190,2173,,
"47(1,G6)",P02_31,169,181,201,184,178,190,198,151,175,188,191,180,2186,,
"48(1,H6)",P02_32,158,145,145,156,146,144,166,127,201,173,157,133,1851,,
"49(1,A7)",P02_33,166,162,193,180,156,176,159,118,225,164,184,192,2075,,
"50(1,B7)",P02_34,160,138,161,179,136,167,163,106,195,171,178,182,1936,,
"51(1,C7)",P02_35,152,169,169,188,147,175,163,106,214,164,143,165,1955,,
"52(1,D7)",P02_36,172,167,164,188,136,171,174,140,183,172,170,165,2002,,
"53(1,E7)",P02_37,149,170,184,195,154,147,147,99,178,170,176,172,1941,,
"54(1,F7)",P02_38,180,168,229,206,181,167,209,156,232,177,179,200,2284,,
"55(1,G7)",P02_39,183,172,220,201,156,186,191,131,223,157,175,223,2218,,
"56(1,H7)",P02_40,212,176,235,195,170,181,174,145,233,213,195,194,2323,,
"57(1,A8)",P02_41,109,144,108,113,118,105,122,89,147,115,112,115,1397,,
"58(1,B8)",P02_42,156,157,178,188,149,164,148,118,196,172,175,173,1974,,
"59(1,C8)",P02_43,177,162,164,174,139,137,155,100,201,126,180,164,1879,,
